,now,hex,type,flight,r,t,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,true_heading
193,1669925699.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4625,4975.0,101.2,122.91,384.0,1200,none,A7,1016.8,12000.0,19.840843,-155.766757,8,186,0.209,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5405091,0.2,-3.2,
194,1669925729.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4825,5175.0,101.8,112.53,448.0,1200,none,A7,1016.8,12000.0,19.833984,-155.753517,8,186,0.07200000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5405288,0.1,-2.5,
195,1669925759.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4850,5200.0,110.6,127.28,0.0,1200,none,A7,1016.8,12000.0,19.82576,-155.74049,8,186,0.311,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5405488,0.30000000000000004,-4.1,
196,1669925789.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4975,5350.0,105.4,123.39,512.0,1200,none,A7,1016.8,12000.0,19.816915,-155.727056,8,186,0.545,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5405684,0.5,-3.9,
197,1669925819.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5375,5775.0,85.8,121.65,960.0,1200,none,A7,1016.8,12000.0,19.809586,-155.714771,8,186,0.23700000000000002,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5405886,0.2,-3.8,
198,1669925849.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5875,6300.0,75.5,96.84,832.0,1200,none,A7,1016.8,12000.0,19.80574,-155.703932,8,186,0.256,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5406082,0.30000000000000004,-4.0,
199,1669925879.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6300,6750.0,71.0,80.27,1024.0,1200,none,A7,1016.8,12000.0,19.806747,-155.693043,8,186,0.47300000000000003,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5406280,0.2,-2.8,
200,1669925909.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6675,7125.0,82.3,106.23,576.0,1200,none,A7,1016.8,12000.0,19.805882,-155.682312,8,186,0.352,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5406474,0.4,-7.6,
201,1669925939.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7050,7525.0,80.4,111.14,1024.0,1200,none,A7,1016.8,12000.0,19.801987,-155.67058,8,186,0.029,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5406674,0.0,-4.7,
202,1669925969.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7450,7950.0,79.7,151.5,512.0,1200,none,A7,1016.8,12000.0,19.794662,-155.663223,8,186,0.592,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5406867,0.6000000000000001,-6.1,
203,1669925999.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7675,8175.0,93.5,145.46,256.0,1200,none,A7,1016.8,12000.0,19.784271,-155.656798,8,186,0.298,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5407068,0.30000000000000004,-3.5,
204,1669926029.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7850,8375.0,95.4,146.98,320.0,1200,none,A7,1016.8,12000.0,19.773697,-155.649147,8,186,0.629,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5407242,0.30000000000000004,-3.8,
205,1669926059.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8000,8525.0,100.4,144.73,320.0,1200,none,A7,1016.8,12000.0,19.761795,-155.641054,8,186,0.504,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5407424,0.5,-3.4,
206,1669926089.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8150,8675.0,101.0,144.26,192.0,1200,none,A7,1016.8,12000.0,19.750626,-155.632324,8,186,0.113,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5407623,0.1,-3.0,
207,1669926119.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8325,8875.0,100.7,145.52,384.0,1200,none,A7,1016.8,12000.0,19.739266,-155.624035,8,186,0.49,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5407821,0.5,-4.7,
208,1669926149.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8500,9050.0,99.0,144.87,320.0,1200,none,A7,1016.8,12000.0,19.727628,-155.615845,8,186,0.31,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5408022,0.30000000000000004,-6.4,
209,1669926179.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8650,9200.0,100.9,140.63,320.0,1200,none,A7,1016.8,12000.0,19.716549,-155.607006,8,186,0.17500000000000002,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5408220,0.2,-7.0,
210,1669926209.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8750,9300.0,105.0,143.13,128.0,1200,none,A7,1016.8,12000.0,19.705236,-155.598017,8,186,0.431,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5408421,0.1,-7.7,
211,1669926239.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8900,9475.0,96.0,141.34,576.0,1200,none,A7,1016.8,12000.0,19.693738,-155.588828,8,186,0.227,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5408617,0.2,-13.6,
212,1669926269.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9075,9675.0,97.4,146.31,384.0,1200,none,A7,1016.8,12000.0,19.683014,-155.58009,8,186,0.189,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5408808,0.2,-15.0,
213,1669926299.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9175,9775.0,102.6,142.13,192.0,1200,none,A7,1016.8,12000.0,19.671579,-155.5716,8,186,0.212,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5409004,0.2,-11.1,
214,1669926329.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9275,9875.0,102.2,139.76,192.0,1200,none,A7,1016.8,12000.0,19.660639,-155.561912,8,186,0.188,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5409205,0.2,-12.1,
215,1669926359.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9400,10000.0,98.2,146.63,320.0,1200,none,A7,1016.8,12000.0,19.649606,-155.552973,8,186,0.133,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5409436,0.1,-11.1,
216,1669926389.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9550,10175.0,91.4,143.0,704.0,1200,none,A7,1016.8,12000.0,19.638382,-155.545071,8,186,0.422,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5409666,0.1,-12.5,
217,1669926419.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9800,10450.0,95.1,140.12,384.0,1200,none,A7,1016.8,12000.0,19.628518,-155.536493,8,186,0.063,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5409895,0.1,-12.2,
218,1669926449.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9975,10625.0,97.4,148.43,448.0,1200,none,A7,1016.8,12000.0,19.617783,-155.527464,8,186,0.25,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5410126,0.2,-10.9,
219,1669926479.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10175,10850.0,94.4,170.24,448.0,1200,none,A7,1016.8,12000.0,19.605568,-155.522211,8,186,0.222,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5410358,0.0,-8.2,
220,1669926509.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10350,11025.0,95.0,181.21,320.0,1200,none,A7,1016.8,12000.0,19.592331,-155.520744,8,186,0.34500000000000003,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5410580,0.30000000000000004,-9.6,
221,1669926539.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10525,11225.0,86.4,196.13,576.0,1200,none,A7,1016.8,12000.0,19.579651,-155.522804,8,186,0.031,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5410816,0.0,-10.6,
222,1669926569.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10775,11475.0,80.5,208.16,320.0,1200,none,A7,1016.8,12000.0,19.568792,-155.526756,8,186,0.10200000000000001,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5411045,0.1,-10.1,
223,1669926599.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10900,11600.0,83.5,224.03,256.0,1200,none,A7,1016.8,12000.0,19.55983,-155.533791,8,186,0.388,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5411272,0.2,-11.2,
224,1669926629.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10825,11525.0,84.2,254.15,0.0,1200,none,A7,1016.8,12000.0,19.553988,-155.544983,8,186,0.342,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5411484,0.1,-10.4,
225,1669926659.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10725,11425.0,80.6,330.26,64.0,1200,none,A7,1016.8,12000.0,19.556409,-155.556019,8,186,0.002,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5411718,0.0,-7.5,
226,1669926689.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10750,11450.0,89.6,83.59,0.0,1200,none,A7,1016.8,12000.0,19.56427,-155.550319,8,186,0.327,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5411948,0.30000000000000004,-6.5,
227,1669926719.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10675,11375.0,95.6,83.4,-64.0,1200,none,A7,1016.8,12000.0,19.565068,-155.536543,8,186,0.299,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5412175,0.1,-11.8,
228,1669926749.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10500,11175.0,104.7,65.15,-320.0,1200,none,A7,1016.8,12000.0,19.567814,-155.522061,8,186,0.157,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5412407,0.2,-15.7,
229,1669926779.498,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10500,11175.0,68.2,284.44,192.0,1200,none,A7,1016.8,12000.0,19.576985,-155.519165,8,186,0.07200000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5412640,0.1,-12.2,
230,1669926809.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10575,11275.0,72.1,225.0,128.0,1200,none,A7,1016.8,12000.0,19.57196,-155.527807,8,186,0.023,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5412878,0.0,-11.7,
231,1669926839.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10600,11300.0,71.6,228.96,128.0,1200,none,A7,1016.8,12000.0,19.564649,-155.535095,8,186,0.631,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5413107,0.30000000000000004,-13.4,
232,1669926869.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10675,11375.0,74.3,224.45,256.0,1200,none,A7,1016.8,12000.0,19.557759,-155.543435,8,186,0.075,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5413337,0.1,-14.5,
233,1669926899.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10725,11425.0,75.4,284.59,64.0,1200,none,A7,1016.8,12000.0,19.55464,-155.553123,8,186,0.20500000000000002,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5413568,0.2,-8.9,
234,1669926929.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10650,11350.0,89.6,33.16,-256.0,1200,none,A7,1016.8,12000.0,19.5634,-155.557529,8,186,0.294,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5413797,0.0,-6.0,
235,1669926959.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10550,11225.0,105.0,70.53,-576.0,1200,none,A7,1016.8,12000.0,19.569583,-155.544733,8,186,0.157,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5414027,0.2,-11.4,
236,1669926989.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10250,10900.0,114.6,60.75,-704.0,1200,none,A7,1016.8,12000.0,19.574797,-155.529252,8,186,0.147,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5414257,0.0,-10.7,
237,1669927019.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10075,10725.0,96.6,15.62,-448.0,1200,none,A7,1016.8,12000.0,19.586295,-155.520563,8,186,0.309,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5414486,0.30000000000000004,-6.0,
238,1669927049.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9800,10450.0,94.2,3.65,-576.0,1200,none,A7,1016.8,12000.0,19.599656,-155.517767,8,186,0.17300000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5414716,0.2,-12.0,
239,1669927079.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9900,10550.0,76.4,194.4,64.0,1200,none,A7,1016.8,12000.0,19.601471,-155.523709,8,186,0.421,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5414947,0.0,-9.7,
240,1669927109.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9950,10600.0,91.2,167.33,-64.0,1200,none,A7,1016.8,12000.0,19.589694,-155.521262,8,186,0.386,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5415175,0.1,-14.0,
241,1669927139.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10075,10725.0,76.5,191.31,128.0,1200,none,A7,1016.8,12000.0,19.578102,-155.520513,8,186,0.193,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5415415,0.1,-8.7,
242,1669927169.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,10100,10775.0,65.0,345.75,-704.0,1200,none,A7,1016.8,12000.0,19.575029999999998,-155.526007,8,186,0.224,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5415638,0.0,-13.4,
243,1669927199.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9900,10525.0,98.0,14.18,-128.0,1200,none,A7,1016.8,12000.0,19.586435,-155.522261,8,186,0.08,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5415869,0.1,-9.1,
244,1669927229.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9850,10475.0,91.1,358.11,64.0,1200,none,A7,1016.8,12000.0,19.599702,-155.520214,8,186,0.036000000000000004,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5416075,0.0,-7.7,
245,1669927259.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9750,10375.0,94.6,326.65,-192.0,1200,none,A7,1016.8,12000.0,19.61142,-155.525257,8,186,0.005,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5416298,0.0,-7.5,
246,1669927289.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9675,10300.0,92.3,320.27,-128.0,1200,none,A7,1016.8,12000.0,19.621719,-155.533594,8,186,0.341,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5416523,0.0,-8.1,
247,1669927319.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9650,10275.0,95.0,323.13,0.0,1200,none,A7,1016.8,12000.0,19.631927,-155.542128,8,186,0.47100000000000003,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5416749,0.2,-9.2,
248,1669927349.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9650,10250.0,93.7,320.19,0.0,1200,none,A7,1016.8,12000.0,19.642298,-155.550626,8,186,0.165,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5416976,0.2,-10.4,
249,1669927379.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9675,10300.0,92.3,320.27,0.0,1200,none,A7,1016.8,12000.0,19.652161,-155.559442,8,186,0.017,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5417201,0.0,-10.6,
250,1669927409.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9700,10325.0,91.9,315.0,64.0,1200,none,A7,1016.8,12000.0,19.661664,-155.568404,8,186,0.339,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5417437,0.2,-12.1,
251,1669927439.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9625,10225.0,101.1,331.66,-256.0,1200,none,A7,1016.8,12000.0,19.672231,-155.576943,8,186,0.372,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5417657,0.4,-15.1,
252,1669927469.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9525,10125.0,99.5,337.56,-128.0,1200,none,A7,1016.8,12000.0,19.684893,-155.583185,8,186,0.337,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5417886,0.30000000000000004,-16.3,
253,1669927499.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9450,10050.0,99.7,338.84,-192.0,1200,none,A7,1016.8,12000.0,19.6978,-155.588477,8,186,0.367,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5418121,0.2,-12.5,
254,1669927529.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9350,9925.0,100.1,338.3,-192.0,1200,none,A7,1016.8,12000.0,19.710823,-155.594022,8,186,0.0,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5418324,0.0,-11.1,
255,1669927559.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9225,9800.0,103.4,343.14,-320.0,1200,none,A7,1016.8,12000.0,19.723984,-155.599316,8,186,0.28300000000000003,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5418516,0.30000000000000004,-12.1,
256,1669927589.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9200,9775.0,96.6,338.75,-64.0,1200,none,A7,1016.8,12000.0,19.73703,-155.603828,8,186,0.641,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5418712,0.4,-12.9,
257,1669927619.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9150,9725.0,98.8,334.21,-192.0,1200,none,A7,1016.8,12000.0,19.74974,-155.609553,8,186,0.002,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5418900,0.0,-12.2,
258,1669927649.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9125,9700.0,100.5,337.77,-64.0,1200,none,A7,1016.8,12000.0,19.762299,-155.614913,8,186,0.46,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5419092,0.1,-10.1,
259,1669927679.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9100,9675.0,96.8,341.94,128.0,1200,none,A7,1016.8,12000.0,19.775436,-155.619621,8,186,0.426,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5419284,0.4,-6.7,
260,1669927709.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9125,9700.0,100.0,351.95,-192.0,1200,none,A7,1016.8,12000.0,19.788565,-155.623335,8,186,0.277,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5419482,0.30000000000000004,-9.2,
261,1669927739.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9075,9650.0,101.0,0.5700000000000001,0.0,1200,none,A7,1016.8,12000.0,19.802719,-155.624428,8,186,0.122,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5419673,0.1,-4.4,
262,1669927769.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9100,9675.0,103.5,5.55,-64.0,1200,none,A7,1016.8,12000.0,19.816772,-155.623104,8,186,0.254,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5419862,0.30000000000000004,-7.6,
263,1669927799.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,9025,9600.0,108.3,9.03,-256.0,1200,none,A7,1016.8,12000.0,19.831329,-155.62124,8,186,0.077,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5420058,0.1,-7.8,
264,1669927829.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8975,9550.0,106.0,15.87,64.0,1200,none,A7,1016.8,12000.0,19.845474,-155.618052,8,186,0.797,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5420220,0.30000000000000004,-15.9,
265,1669927859.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8925,9475.0,108.2,13.91,-128.0,1200,none,A7,1016.8,12000.0,19.860306,-155.613736,8,186,0.044,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5420397,0.0,-19.2,
266,1669927889.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8925,9475.0,104.8,20.68,0.0,1200,none,A7,1016.8,12000.0,19.87468,-155.60942,8,186,0.228,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5420586,0.2,-8.2,
267,1669927919.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8900,9450.0,109.8,23.06,-128.0,1200,none,A7,1016.8,12000.0,19.887907,-155.604209,8,186,1.385,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5420767,1.0,-21.0,
268,1669927949.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8825,9375.0,110.9,27.95,-128.0,1200,none,A7,1016.8,12000.0,19.902292,-155.597118,8,186,0.395,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5420932,0.2,-21.1,
269,1669927979.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8725,9250.0,114.5,25.89,-192.0,1200,none,A7,1016.8,12000.0,19.916428,-155.589556,8,186,0.176,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5421130,0.2,-16.3,
270,1669928009.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8600,9125.0,118.1,28.3,-192.0,1200,none,A7,1016.8,12000.0,19.930922,-155.582087,8,186,0.457,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5421355,0.1,-8.6,
271,1669928039.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8425,8925.0,123.5,21.37,-448.0,1200,none,A7,1016.8,12000.0,19.946144,-155.574097,8,186,0.106,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5421587,0.1,-8.6,
272,1669928069.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8225,8725.0,120.8,17.84,-320.0,1200,none,A7,1016.8,12000.0,19.96225,-155.568221,8,186,0.011,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5421829,0.0,-9.7,
273,1669928099.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8075,8575.0,116.3,11.41,-192.0,1200,none,A7,1016.8,12000.0,19.978265,-155.56361,8,186,0.036000000000000004,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5422066,0.0,-6.2,
274,1669928129.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7925,8400.0,117.7,6.34,-320.0,1200,none,A7,1016.8,12000.0,19.994419,-155.561063,8,186,0.004,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5422307,0.0,-4.3,
275,1669928159.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7700,8175.0,122.0,14.72,-576.0,1200,none,A7,1016.8,12000.0,20.010712,-155.558017,8,186,0.01,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5422538,0.0,-7.3,
276,1669928189.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7350,7800.0,126.5,18.43,-896.0,1200,none,A7,1016.8,12000.0,20.027238,-155.553123,8,186,0.194,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5422762,0.2,-11.0,
277,1669928219.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6875,7300.0,125.6,20.02,-1024.0,1200,none,A7,1016.8,12000.0,20.043732,-155.547033,8,186,0.225,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5422956,0.2,-4.0,
278,1669928249.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6400,6800.0,123.7,14.04,-832.0,1200,none,A7,1016.8,12000.0,20.060074,-155.541246,8,186,0.401,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423129,0.4,-3.1,
279,1669928279.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6025,6400.0,123.4,11.22,-896.0,1200,none,A7,1016.8,12000.0,20.076677,-155.537692,8,186,0.875,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423269,0.5,-1.8,
280,1669928309.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5675,6025.0,119.0,21.18,-576.0,1200,none,A7,1016.8,12000.0,20.093203,-155.532898,8,186,0.393,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423424,0.4,-1.8,
281,1669928339.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5350,5700.0,117.4,20.44,-1024.0,1200,none,A7,1016.8,12000.0,20.108093,-155.525306,8,186,0.037,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423556,0.0,-10.1,
282,1669928369.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4800,5125.0,111.2,337.82,-1024.0,1200,none,A7,1016.8,12000.0,20.123275,-155.525657,8,186,0.213,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423689,0.2,-22.2,
283,1669928399.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4275,4575.0,115.2,306.17,-1088.0,1200,none,A7,1016.8,12000.0,20.135376,-155.536194,8,186,0.327,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5423838,0.1,-9.6,
284,1669928429.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3750,4025.0,117.7,298.96,-1024.0,1200,none,A7,1016.8,12000.0,20.144038,-155.550876,8,186,0.562,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424036,0.2,-4.0,
285,1669928459.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3300,3575.0,116.1,288.59,-960.0,1200,none,A7,1016.8,12000.0,20.150695,-155.566706,8,186,0.362,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424214,0.0,-1.7000000000000002,
286,1669928489.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2725,2975.0,105.1,248.81,-1216.0,1200,none,A7,1016.8,12000.0,20.151718,-155.582788,8,186,0.11,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424383,0.0,-4.6,
287,1669928519.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2275,2525.0,81.3,148.07,-832.0,1200,none,A7,1016.8,12000.0,20.1432,-155.590476,8,186,0.332,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424580,0.30000000000000004,-2.6,
288,1669928549.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2050,2275.0,77.2,228.67,-64.0,1200,none,A7,1016.8,12000.0,20.135193,-155.586662,8,186,0.1,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424747,0.1,-2.0,
