,now,hex,type,r,t,alt_baro,gs,true_heading,squawk,lat,lon,nic,rc,seen_pos,version,nac_p,nac_v,sil,sil_type,sda,alert,spi,mlat,tisb,messages,seen,rssi,flight,emergency,category,track,baro_rate,alt_geom,nav_qnh,nav_altitude_mcp,nav_heading,nic_baro,gva,nav_modes,nav_altitude_fms
630,1669860389.492,ab5f87,adsb_icao,N8318F,B738,40000,349.1,,5622,39.364288,-86.08421,8,186,0.274,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45102387,0.30000000000000004,-10.4,SWA2876 ,none,A3,271.64,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
631,1669860419.492,ad6ff2,adsb_icao,N965NN,B738,7050,239.2,,2162,41.772125,-87.495367,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65041782,0.0,-12.7,AAL2695 ,none,A3,2.4,-1600.0,6875.0,1023.2,7008.0,0.0,1.0,2.0,,
632,1669860419.492,a23a02,adsb_icao,N24211,B738,7925,230.0,,0512,41.651688,-87.377638,8,186,0.23700000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57248919,0.0,-4.5,UAL1598 ,none,A3,310.06,-1664.0,7725.0,1023.2,8000.0,312.89,1.0,2.0,,
633,1669860419.492,ab5f87,adsb_icao,N8318F,B738,40000,351.1,,5622,39.365596,-86.147034,8,186,0.18,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45102645,0.2,-8.6,SWA2876 ,none,A3,271.63,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
634,1669860449.492,ad6ff2,adsb_icao,N965NN,B738,6725,234.3,,2162,41.804947,-87.493307,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65042048,0.0,-12.6,AAL2695 ,none,A3,2.94,-64.0,6550.0,1023.2,7008.0,0.0,1.0,2.0,,
635,1669860449.492,a23a02,adsb_icao,N24211,B738,7725,226.5,,0512,41.671875,-87.41016,8,186,0.057,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57249167,0.0,-11.9,UAL1598 ,none,A3,309.81,0.0,7525.0,1023.2,8000.0,312.89,1.0,2.0,,
636,1669860449.492,ab5f87,adsb_icao,N8318F,B738,40000,352.1,,5622,39.366989,-86.209896,8,186,0.133,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45102907,0.0,-7.2,SWA2876 ,none,A3,271.46,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
637,1669860479.492,ad6ff2,adsb_icao,N965NN,B738,6075,236.3,,2162,41.837334,-87.491157,8,186,0.085,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65042328,0.0,-11.1,AAL2695 ,none,A3,2.67,-1344.0,5925.0,1023.2,4992.0,0.0,1.0,2.0,,
638,1669860479.492,a23a02,adsb_icao,N24211,B738,7725,227.7,,0512,41.691812,-87.442421,8,186,0.257,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57249422,0.1,-8.1,UAL1598 ,none,A3,310.55,-64.0,7525.0,1023.2,8000.0,312.89,1.0,2.0,,
639,1669860479.492,ab5f87,adsb_icao,N8318F,B738,40000,353.1,,5622,39.368296,-86.272827,8,186,0.126,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45103192,0.1,-9.3,SWA2876 ,none,A3,271.46,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
640,1669860509.492,ad6ff2,adsb_icao,N965NN,B738,5375,227.3,,2162,41.869176,-87.491221,8,186,0.328,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65042608,0.2,-15.5,AAL2695 ,none,A3,348.84,-1600.0,5275.0,1023.2,4992.0,319.92,1.0,2.0,,
641,1669860509.492,a23a02,adsb_icao,N24211,B738,7725,228.2,,0512,41.711838,-87.474955,8,186,0.305,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57249669,0.0,-6.8,UAL1598 ,none,A3,309.13,0.0,7525.0,1023.2,8000.0,312.89,1.0,2.0,,
642,1669860509.492,ab5f87,adsb_icao,N8318F,B738,40000,354.1,,5622,39.369553,-86.336239,8,186,0.02,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45103463,0.0,-9.7,SWA2876 ,none,A3,271.46,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
643,1669860539.492,ad6ff2,adsb_icao,N965NN,B738,4750,220.0,,2162,41.89343,-87.515429,8,186,0.367,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65042874,0.1,-9.7,AAL2695 ,none,A3,316.29,-512.0,4675.0,1023.2,4992.0,319.92,1.0,2.0,,
644,1669860539.492,a23a02,adsb_icao,N24211,B738,7575,230.9,,0512,41.735617,-87.501377,8,186,0.255,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57249927,0.1,-7.6,UAL1598 ,none,A3,344.94,-1152.0,7375.0,1023.2,7008.0,350.16,1.0,2.0,,
645,1669860539.492,ab5f87,adsb_icao,N8318F,B738,40000,353.1,,5622,39.370764,-86.399231,8,186,0.133,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45103723,0.0,-10.5,SWA2876 ,none,A3,271.46,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
646,1669860569.492,ad6ff2,adsb_icao,N965NN,B738,4575,198.1,,2162,41.914425,-87.542192,8,186,0.152,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65043150,0.0,-14.2,AAL2695 ,none,A3,316.64,-512.0,4500.0,1023.2,4000.0,319.92,1.0,2.0,,
647,1669860569.492,a23a02,adsb_icao,N24211,B738,7025,232.1,,0512,41.767413,-87.508658,8,186,0.419,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57250192,0.30000000000000004,-8.6,UAL1598 ,none,A3,350.58,-1024.0,6850.0,1023.2,7008.0,350.16,1.0,2.0,,
648,1669860569.492,ab5f87,adsb_icao,N8318F,B738,40000,353.1,,5622,39.371979,-86.462641,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45103985,0.0,-8.3,SWA2876 ,none,A3,271.46,0.0,39975.0,1013.6,40000.0,279.84,1.0,2.0,,
649,1669860599.492,ad6ff2,adsb_icao,N965NN,B738,4350,179.7,,2162,41.933418,-87.566081,8,186,0.20600000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65043427,0.1,-10.9,AAL2695 ,none,A3,316.8,-704.0,4300.0,1023.2,4000.0,319.92,1.0,2.0,,
650,1669860599.492,a23a02,adsb_icao,N24211,B738,6725,230.2,,0512,41.799254,-87.515621,8,186,0.326,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57250457,0.0,-9.1,UAL1598 ,none,A3,350.5,-64.0,6550.0,1023.2,7008.0,350.16,1.0,2.0,,
651,1669860599.492,ab5f87,adsb_icao,N8318F,B738,39850,352.1,,5622,39.373123,-86.524678,8,186,0.42,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45104240,0.0,-10.8,SWA2876 ,none,A3,271.3,-1088.0,39850.0,1013.6,36000.0,279.84,1.0,2.0,,
652,1669860629.492,ad6ff2,adsb_icao,N965NN,B738,3875,177.8,,2162,41.948873,-87.591503,8,186,0.023,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65043701,0.0,-6.5,AAL2695 ,none,A3,293.54,-768.0,3825.0,1023.2,4000.0,300.23,1.0,2.0,,
653,1669860629.492,a23a02,adsb_icao,N24211,B738,6700,223.9,,0512,41.830582,-87.522521,8,186,0.436,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57250736,0.1,-15.0,UAL1598 ,none,A3,350.75,-64.0,6525.0,1023.2,7008.0,350.16,1.0,2.0,,
654,1669860629.492,ab5f87,adsb_icao,N8318F,B738,39325,346.2,,5622,39.374496,-86.587909,8,186,0.1,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45104526,0.1,-15.0,SWA2876 ,none,A3,271.82,-960.0,39325.0,1013.6,36000.0,279.84,1.0,2.0,,
655,1669860659.492,ad6ff2,adsb_icao,N965NN,B738,3725,175.3,,2162,41.958091,-87.621907,8,186,0.019,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65043974,0.0,-12.0,AAL2695 ,none,A3,292.47,128.0,3675.0,1023.2,4000.0,300.23,1.0,2.0,,
656,1669860659.492,a23a02,adsb_icao,N24211,B738,6700,198.0,,0512,41.859493,-87.528396,8,186,0.241,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57251008,0.0,-9.8,UAL1598 ,none,A3,351.87,0.0,6525.0,1023.2,7008.0,350.16,1.0,2.0,,
657,1669860659.492,ab5f87,adsb_icao,N8318F,B738,38825,329.0,,5622,39.375458,-86.648394,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45104792,0.0,-7.5,SWA2876 ,none,A3,270.7,-1088.0,38825.0,1013.6,36000.0,279.84,1.0,2.0,,
658,1669860689.492,ad6ff2,adsb_icao,N965NN,B738,3725,149.3,,2162,41.964748,-87.649628,8,186,0.224,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65044237,0.0,-10.8,AAL2695 ,none,A3,277.7,0.0,3675.0,1023.2,4000.0,300.23,1.0,2.0,,
659,1669860689.492,a23a02,adsb_icao,N24211,B738,6425,207.1,,0512,41.886703,-87.528576,8,186,0.077,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57251278,0.0,-8.9,UAL1598 ,none,A3,21.24,-1088.0,6275.0,1023.2,6016.0,19.69,1.0,2.0,,
660,1669860689.492,ab5f87,adsb_icao,N8318F,B738,38300,316.1,,5622,39.376053,-86.705236,8,186,0.374,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45105053,0.1,-8.7,SWA2876 ,none,A3,271.09,-1088.0,38275.0,1013.6,36000.0,279.84,1.0,2.0,,
661,1669860719.492,ad6ff2,adsb_icao,N965NN,B738,3675,152.0,,2162,41.96608,-87.677453,8,186,0.002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65044508,0.0,-6.2,AAL2695 ,none,A3,270.75,-512.0,3650.0,1023.2,4000.0,288.28,1.0,2.0,,
662,1669860719.492,a23a02,adsb_icao,N24211,B738,5800,216.5,,0512,41.913354,-87.511852,8,186,0.11800000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57251558,0.0,-7.8,UAL1598 ,none,A3,25.14,-1408.0,5700.0,1023.2,4992.0,329.77,1.0,2.0,,
663,1669860719.492,ab5f87,adsb_icao,N8318F,B738,37775,311.1,,5622,39.377197,-86.761899,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45105308,0.0,-8.2,SWA2876 ,none,A3,271.66,-960.0,37775.0,1013.6,36000.0,279.84,1.0,2.0,,
664,1669860749.492,ad6ff2,adsb_icao,N965NN,B738,3250,151.0,,2162,41.965958,-87.706029,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65044807,0.0,-10.6,AAL2695 ,none,A3,269.62,-896.0,3250.0,1023.2,4000.0,281.25,1.0,2.0,,
665,1669860749.492,a23a02,adsb_icao,N24211,B738,5375,186.1,,0512,41.939392,-87.515404,8,186,0.319,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57251832,0.0,-8.6,UAL1598 ,none,A3,327.51,-576.0,5275.0,1023.2,4992.0,329.77,1.0,2.0,,
666,1669860749.492,ab5f87,adsb_icao,N8318F,B738,37325,305.1,,5622,39.378342,-86.816174,8,186,0.392,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45105568,0.0,-9.0,SWA2876 ,none,A3,271.13,-1024.0,37325.0,1013.6,36000.0,279.84,1.0,2.0,,
667,1669860779.492,ad6ff2,adsb_icao,N965NN,B738,2850,145.0,,2162,41.965942,-87.733196,8,186,0.303,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65045085,0.1,-7.5,AAL2695 ,none,A3,270.4,-896.0,2875.0,1023.2,4000.0,281.25,1.0,2.0,,
668,1669860779.492,a23a02,adsb_icao,N24211,B738,5150,164.1,,0512,41.959627,-87.533186,8,186,0.34500000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57252102,0.2,-8.6,UAL1598 ,none,A3,314.01,-320.0,5050.0,1023.2,4992.0,272.81,1.0,2.0,,
669,1669860779.492,ab5f87,adsb_icao,N8318F,B738,36825,307.0,,5622,39.378983,-86.870568,8,186,0.503,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45105839,0.0,-9.8,SWA2876 ,none,A3,270.93,-960.0,36825.0,1013.6,36000.0,274.92,1.0,2.0,,
670,1669860809.492,ad6ff2,adsb_icao,N965NN,B738,2425,148.0,,2162,41.965759,-87.760537,8,186,0.13,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65045353,0.0,-11.9,AAL2695 ,none,A3,268.84,-896.0,2475.0,1024.0,4000.0,281.25,1.0,2.0,,
671,1669860809.492,a23a02,adsb_icao,N24211,B738,4825,158.4,,0512,41.965851,-87.560598,8,186,0.046,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57252357,0.0,-5.9,UAL1598 ,none,A3,266.02,-832.0,4750.0,1023.2,2304.0,272.81,1.0,2.0,,
672,1669860809.492,ab5f87,adsb_icao,N8318F,B738,36325,312.1,,5622,39.379609,-86.926514,8,186,0.11800000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45106103,0.1,-11.4,SWA2876 ,none,A3,271.1,-896.0,36325.0,1013.6,36000.0,274.92,1.0,2.0,,
673,1669860839.492,ad6ff2,adsb_icao,N965NN,B738,2000,131.0,,2162,41.965865,-87.78651,8,186,0.292,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65045597,0.2,-9.4,AAL2695 ,none,A3,269.13,-768.0,2100.0,1024.0,4000.0,281.25,1.0,2.0,,
674,1669860839.492,a23a02,adsb_icao,N24211,B738,4350,155.0,,0512,41.965679,-87.589651,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57252638,0.0,-16.7,UAL1598 ,none,A3,270.74,-640.0,4275.0,1023.2,2304.0,272.81,1.0,2.0,,
675,1669860839.492,ab5f87,adsb_icao,N8318F,B738,35975,314.1,,5622,39.380447,-86.98288,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45106363,0.0,-12.7,SWA2876 ,none,A3,271.09,64.0,35950.0,1013.6,36000.0,274.92,1.0,2.0,,
676,1669860869.492,ad6ff2,adsb_icao,N965NN,B738,1675,113.0,,2162,41.965759,-87.808852,8,186,0.139,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65045857,0.1,-13.0,AAL2695 ,none,A3,271.01,-576.0,1775.0,1024.0,4000.0,281.25,1.0,2.0,,
677,1669860869.492,a23a02,adsb_icao,N24211,B738,4125,150.0,,0512,41.965897,-87.617527,8,186,0.252,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57252912,0.1,-14.2,UAL1598 ,none,A3,270.38,-512.0,4075.0,1023.2,2304.0,283.36,1.0,2.0,,
678,1669860869.492,ab5f87,adsb_icao,N8318F,B738,36000,312.1,,5622,39.381331,-87.038818,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45106628,0.0,-10.0,SWA2876 ,none,A3,271.1,0.0,35975.0,1013.6,36000.0,274.92,1.0,2.0,,
679,1669860899.492,ad6ff2,adsb_icao,N965NN,B738,1350,107.0,,2162,41.965818,-87.82905,8,186,0.28500000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65046117,0.1,-9.3,AAL2695 ,none,A3,270.54,-640.0,1475.0,1024.0,4000.0,281.25,1.0,2.0,,
680,1669860899.492,a23a02,adsb_icao,N24211,B738,3900,150.0,,0512,41.965897,-87.645742,8,186,0.073,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57253193,0.0,-8.8,UAL1598 ,none,A3,269.62,-448.0,3850.0,1023.2,2304.0,283.36,1.0,2.0,,
681,1669860899.492,ab5f87,adsb_icao,N8318F,B738,36000,310.1,,5622,39.382187,-87.094176,8,186,0.07,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45106895,0.1,-8.4,SWA2876 ,none,A3,271.29,0.0,35975.0,1013.6,36000.0,274.92,1.0,2.0,,
682,1669860929.492,ad6ff2,adsb_icao,N965NN,B738,1025,107.0,,2162,41.965818,-87.848915,8,186,0.28800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65046364,0.0,-13.0,AAL2695 ,none,A3,270.54,-448.0,1175.0,1024.0,4000.0,281.25,1.0,2.0,,
683,1669860929.492,a23a02,adsb_icao,N24211,B738,3550,151.0,,0512,41.965851,-87.673583,8,186,0.131,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57253454,0.0,-9.3,UAL1598 ,none,A3,270.0,-832.0,3525.0,1023.2,2304.0,283.36,1.0,2.0,,
684,1669860929.492,ab5f87,adsb_icao,N8318F,B738,35700,308.0,,5622,39.383007,-87.148743,8,186,0.383,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45107144,0.1,-12.6,SWA2876 ,none,A3,270.56,-1088.0,35700.0,1013.6,30016.0,274.92,1.0,2.0,,
685,1669860959.492,ad6ff2,adsb_icao,N965NN,B738,750,116.0,,2162,41.965865,-87.870058,8,186,0.364,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65046620,0.2,-6.6,AAL2695 ,none,A3,269.51,-704.0,925.0,1024.0,4000.0,281.25,1.0,2.0,,
686,1669860959.492,a23a02,adsb_icao,N24211,B738,3325,147.0,,0512,41.965911,-87.701111,8,186,0.294,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57253726,0.0,-8.5,UAL1598 ,none,A3,270.39,-704.0,3325.0,1023.2,704.0,283.36,1.0,2.0,,
687,1669860959.492,ab5f87,adsb_icao,N8318F,B738,35200,310.0,,5622,39.383612,-87.204346,8,186,0.211,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45107412,0.2,-8.6,SWA2876 ,none,A3,270.92,-896.0,35200.0,1013.6,30016.0,274.92,1.0,2.0,,
688,1669860989.492,ad6ff2,adsb_icao,N965NN,B738,425,113.0,,2162,41.965772,-87.891264,8,186,0.111,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65046834,0.1,-10.6,AAL2695 ,none,A3,269.49,-704.0,625.0,1024.0,4000.0,281.25,1.0,2.0,,
689,1669860989.492,a23a02,adsb_icao,N24211,B738,2900,138.0,,0512,41.965911,-87.727746,8,186,0.196,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57253983,0.0,-11.0,UAL1598 ,none,A3,270.83,-768.0,2925.0,1023.2,704.0,283.36,1.0,2.0,,
690,1669860989.492,ab5f87,adsb_icao,N8318F,B738,34750,313.0,,5622,39.384293,-87.259986,8,186,0.278,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45107670,0.1,-13.9,SWA2876 ,none,A3,270.55,-960.0,34750.0,1013.6,30016.0,274.92,1.0,2.0,,
691,1669861019.492,ad6ff2,adsb_icao,N965NN,B738,ground,50.5,270.0,2162,41.965772,-87.907264,8,186,0.676,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65046923,0.7000000000000001,-6.3,AAL2695 ,none,A3,270.0,-128.0,550.0,1024.0,4000.0,281.25,1.0,2.0,,
692,1669861019.492,a23a02,adsb_icao,N24211,B738,2525,133.0,,0512,41.965851,-87.752859,8,186,0.28800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57254265,0.1,-10.7,UAL1598 ,none,A3,270.0,-768.0,2575.0,1023.2,704.0,283.36,1.0,2.0,,
693,1669861019.492,ab5f87,adsb_icao,N8318F,B738,34275,314.0,,5622,39.384705,-87.316052,8,186,0.35000000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45107928,0.2,-14.6,SWA2876 ,none,A3,270.91,-960.0,34275.0,1013.6,30016.0,274.92,1.0,2.0,,
694,1669861049.492,ad6ff2,adsb_icao,N965NN,B738,ground,28.5,278.44,2162,41.965874,-87.912036,8,186,0.04,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047033,0.0,-6.0,AAL2695 ,none,A3,270.0,-128.0,600.0,1024.0,4000.0,281.25,1.0,2.0,,
695,1669861049.492,a23a02,adsb_icao,N24211,B738,2150,121.0,,0512,41.965897,-87.776579,8,186,0.458,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57254531,0.1,-18.2,UAL1598 ,none,A3,269.53,-768.0,2225.0,1023.2,704.0,283.36,1.0,2.0,,
696,1669861049.492,ab5f87,adsb_icao,N8318F,B738,33800,313.1,,5622,39.385529,-87.372297,8,186,0.25,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45108192,0.0,-11.7,SWA2876 ,none,A3,271.1,-960.0,33800.0,1013.6,30016.0,274.92,1.0,2.0,,
697,1669861079.492,ad6ff2,adsb_icao,N965NN,B738,ground,11.8,19.69,2162,41.967157,-87.914897,8,186,0.366,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047154,0.4,-3.4,AAL2695 ,none,A3,,,600.0,,,,,,,
698,1669861079.492,a23a02,adsb_icao,N24211,B738,1800,124.0,,0512,41.965851,-87.799551,8,186,0.251,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57254785,0.0,-16.0,UAL1598 ,none,A3,270.46,-640.0,1900.0,1023.2,704.0,283.36,1.0,2.0,,
699,1669861079.492,ab5f87,adsb_icao,N8318F,B738,33325,314.0,,5622,39.386215,-87.428483,8,186,0.218,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45108465,0.0,-10.8,SWA2876 ,none,A3,270.91,-960.0,33325.0,1013.6,30016.0,274.92,1.0,2.0,,
700,1669861109.492,ad6ff2,adsb_icao,N965NN,B738,ground,15.5,90.0,2162,41.967407,-87.912566,8,186,0.182,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047291,0.2,-2.9,AAL2695 ,none,A3,,,600.0,,,,,,,
701,1669861109.492,a23a02,adsb_icao,N24211,B738,1475,116.0,,0512,41.965911,-87.821002,8,186,0.343,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255026,0.0,-13.0,UAL1598 ,none,A3,270.0,-640.0,1600.0,1023.2,704.0,283.36,1.0,2.0,,
702,1669861109.492,ab5f87,adsb_icao,N8318F,B738,32850,316.0,,5622,39.386765,-87.484429,8,186,0.376,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45108726,0.0,-13.2,SWA2876 ,none,A3,270.54,-960.0,32850.0,1013.6,30016.0,274.92,1.0,2.0,,
703,1669861139.492,ad6ff2,adsb_icao,N965NN,B738,ground,22.5,90.0,2162,41.967401,-87.908909,8,186,1.074,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047401,1.1,-4.2,AAL2695 ,none,A3,,,,,,,,,,
704,1669861139.492,a23a02,adsb_icao,N24211,B738,1125,116.0,,0512,41.965865,-87.842719,8,186,0.248,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255270,0.1,-10.2,UAL1598 ,none,A3,269.01,-768.0,1275.0,1023.2,4000.0,283.36,1.0,2.0,,
705,1669861139.492,ab5f87,adsb_icao,N8318F,B738,32375,319.0,,5622,39.387314,-87.541272,8,186,0.28500000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45108983,0.2,-10.4,SWA2876 ,none,A3,270.72,-960.0,32375.0,1013.6,30016.0,274.92,1.0,2.0,,
706,1669861169.492,ad6ff2,adsb_icao,N965NN,B738,ground,24.5,90.0,2162,41.967419,-87.904498,8,186,0.448,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047513,0.4,-5.9,AAL2695 ,none,A3,,,,,,,,,,
707,1669861169.492,a23a02,adsb_icao,N24211,B738,800,129.0,,0512,41.965865,-87.865459,8,186,0.169,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255530,0.0,-5.9,UAL1598 ,none,A3,271.33,-704.0,975.0,1023.2,4000.0,283.36,1.0,2.0,,
708,1669861169.492,ab5f87,adsb_icao,N8318F,B738,31900,325.0,,5622,39.387755,-87.59906,8,186,0.232,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45109236,0.0,-9.7,SWA2876 ,none,A3,270.53,-960.0,31900.0,1013.6,30016.0,274.92,1.0,2.0,,
709,1669861199.492,ad6ff2,adsb_icao,N965NN,B738,ground,20.5,90.0,2162,41.967419,-87.900176,8,186,0.425,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047627,0.4,-5.2,AAL2695 ,none,A3,,,,,,,,,,
710,1669861199.492,a23a02,adsb_icao,N24211,B738,450,126.0,,0512,41.965818,-87.889092,8,186,0.425,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255767,0.30000000000000004,-7.2,UAL1598 ,none,A3,270.45,-768.0,650.0,1023.2,4000.0,283.36,1.0,2.0,,
711,1669861199.492,ab5f87,adsb_icao,N8318F,B738,31450,327.0,,5622,39.388314,-87.657593,8,186,0.14400000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45109506,0.0,-7.7,SWA2876 ,none,A3,270.7,-960.0,31475.0,1013.6,30016.0,274.92,1.0,2.0,,
712,1669861229.492,a23a02,adsb_icao,N24211,B738,ground,61.5,270.0,0512,41.965783,-87.907216,8,186,2.721,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255876,2.4,-7.6,UAL1598 ,none,A3,269.33,-128.0,525.0,1023.2,4000.0,283.36,1.0,2.0,,
713,1669861229.492,ad6ff2,adsb_icao,N965NN,B738,ground,18.5,90.0,2162,41.967419,-87.896212,8,186,0.171,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047751,0.2,-6.4,AAL2695 ,none,A3,,,,,,,,,,
714,1669861229.492,ab5f87,adsb_icao,N8318F,B738,30975,328.0,,5622,39.38887,-87.715859,8,186,0.295,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45109757,0.0,-10.0,SWA2876 ,none,A3,270.7,-960.0,31000.0,1013.6,30016.0,274.92,1.0,2.0,,
715,1669861259.492,a23a02,adsb_icao,N24211,B738,ground,24.5,289.69,0512,41.966179,-87.913779,8,186,0.033,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57255970,0.0,-4.5,UAL1598 ,none,A3,269.33,-128.0,600.0,1023.2,4000.0,283.36,1.0,2.0,,
716,1669861259.492,ad6ff2,adsb_icao,N965NN,B738,ground,17.5,90.0,2162,41.967419,-87.892966,8,186,0.6,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65047867,0.6000000000000001,-6.5,AAL2695 ,none,A3,,,,,,,,,,
717,1669861259.492,ab5f87,adsb_icao,N8318F,B738,30475,330.0,,5622,39.389282,-87.775269,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45110009,0.0,-10.9,SWA2876 ,none,A3,270.52,-960.0,30500.0,1013.6,30016.0,274.92,1.0,2.0,,
